id,age,wp,SPA,y,a
314,75,0,61,0,254.6638075291
315,52,0,61,0,1092.7189466938
315,53,0,61,0,398.2427427943
315,54,1,61,18883.132196077,166.8076609296
315,55,1,61,20051.3413979842,1579.7269474429
315,56,0,61,0,3723.0557749552
315,57,1,61,19462.0852732041,219.9543861462
315,58,0,61,0,1707.3879057817
315,59,1,61,19672.92043361,187.7341844864
315,60,0,61,0,645.7519438699
315,61,0,61,0,170.7640649045
315,62,0,61,0,252.4853389624
315,63,0,61,0,253.7916434217
315,64,0,61,0,253.812524537
315,65,0,61,0,253.8128583161
315,66,0,61,0,310.5979359296
315,67,0,61,0,311.505638375
315,68,0,61,0,311.520147881
315,69,0,61,0,311.5203798174
315,70,0,61,0,311.5203835209
315,71,0,61,0,311.5203835779
315,72,0,61,0,311.5203835821
315,73,0,61,0,311.5203835787
315,74,0,61,0,311.5203835768
315,75,0,61,0,311.5203835795
316,52,0,61,0,163.360977526
316,53,0,61,0,163.6944463381
316,54,0,61,0,163.4979922859
316,55,0,61,0,163.297356391
316,56,0,61,0,165.223929844
316,57,0,61,0,163.0828840225
316,58,0,61,0,163.0486596732
316,59,0,61,0,163.0481125944
316,60,0,61,0,163.0481038648
316,61,0,61,0,163.0481037077
316,62,0,61,0,252.3620002829
316,63,0,61,0,253.7896718768
316,64,0,61,0,253.8124930238
316,65,0,61,0,253.8128578127
316,66,0,61,0,284.2842615983
316,67,0,61,0,284.7713432166
316,68,0,61,0,284.7791291564
316,69,0,61,0,284.7792536135
316,70,0,61,0,284.7792556006
316,71,0,61,0,284.7792556345
316,72,0,61,0,284.7792556323
316,73,0,61,0,284.7792556325
316,74,0,61,0,284.7792556343
316,75,0,61,0,284.7792556319
317,52,0,61,0,6314.9466680488
317,53,1,61,19685.458492374,2139.2106733864
317,54,1,61,19589.685793498,3404.7920014372
317,55,1,61,20090.9277035782,4533.327612965
317,56,0,61,0,5995.7939250831
317,57,1,61,18006.7743602217,546.8631284734
317,58,0,61,0,3531.4273326089
317,59,1,61,18051.0193472393,1688.6018795812
317,60,0,61,0,2954.4936595217
317,61,0,61,0,207.6690157574
317,62,0,61,0,253.0752600361
317,63,0,61,0,253.801073238
317,64,0,61,0,253.8126752709
317,65,0,61,0,253.8128607257
317,66,0,61,0,292.1679181239
317,67,0,61,0,292.7810189738
317,68,0,61,0,292.7908193136
317,69,0,61,0,292.7909759678
317,70,0,61,0,293.3302033683
317,71,0,61,0,293.3388228531
317,72,0,61,0,293.3389606273
317,73,0,61,0,293.3389628305
317,74,0,61,0,293.3389628696
317,75,0,61,0,292.7997379748
318,52,1,61,18111.5404800855,222.9301121639
318,53,1,61,20549.0116585966,4022.3124960653
318,54,1,61,22581.1242766802,5738.1389759886
318,55,1,61,24099.7139049308,5867.0846139676
318,56,1,61,28198.9866696308,5995.7939250853
318,57,1,61,32239.6579397664,6124.2842022616
318,58,1,61,32525.9188342236,6252.5710869863
318,59,1,61,32167.7997634782,6321.8494602382
318,60,1,61,35635.3989779296,5809.8024304028
318,61,1,61,39911.7365729387,5422.209171806
318,62,1,61,40127.6871651207,10090.4454801387
318,63,1,61,40586.4080174218,14576.6189636251
318,64,1,61,41169.1792802237,18840.6508816455
318,65,0,61,0,22866.1877863124
318,66,1,61,40872.7096035604,10318.5132514478
318,67,1,61,39063.7522154593,18292.915093851
318,68,1,61,43657.9887957766,24467.2125409904
318,69,1,61,47259.4915646271,30174.816103576
318,70,1,61,39769.2636971797,32803.9762786521
318,71,1,61,39938.8754965909,39636.2095260117
318,72,0,61,0,43013.7333146672
318,73,0,61,0,34649.246037163
318,74,0,61,0,26007.2951890007
318,75,0,61,0,17071.8045667991
319,52,1,61,28435.2736032837,21850.4926251119
319,53,1,61,26256.9842037666,22635.2036234331
319,54,1,61,28182.817559288,22337.1286670755
319,55,1,61,29569.0683159992,22809.2821947032
319,56,1,61,27707.5032075807,23219.5678133969
319,57,1,61,30842.5650951597,23179.593352182
319,58,1,61,31911.4643612665,23162.3567810288
319,59,1,61,29449.7997920709,22949.7399116463
319,60,1,61,30039.2730705517,21946.6508098893
319,61,1,61,34856.0179034461,22095.8900603996
319,62,1,61,38514.2093239394,26765.1075414241
319,63,1,61,39802.0847007064,28627.2272208977
319,64,1,61,39039.8847006251,30525.1507470911
319,65,1,61,40662.5723552434,32325.1992943954
319,66,0,61,0,37911.5649995769
319,67,0,61,0,30074.0601345441
319,68,0,61,0,17591.5227979863
319,69,0,61,0,5664.8040206279
319,70,0,61,0,403.6642340997
319,71,0,61,0,319.5655651203
319,72,0,61,0,318.2212582915
319,73,0,61,0,318.1997697181
319,74,0,61,0,318.199426223
319,75,0,61,0,318.1994207354
320,52,0,61,0,163.0481733281
320,53,0,61,0,163.5861239123
320,54,0,61,0,163.5242566098
320,55,0,61,0,163.3065881167
320,56,0,61,0,163.1054081258
320,57,1,61,17036.5999116275,163.0490197111
320,58,0,61,0,1201.1495544755
320,59,0,61,0,448.5283219171
320,60,0,61,0,167.6114696973
320,61,0,61,0,163.1210485462
320,62,0,61,0,252.3631662943
320,63,0,61,0,255.9078920195
320,64,0,61,0,268.0703912316
320,65,0,61,0,456.9245474384
320,66,0,61,0,250.3394546375
320,67,0,61,0,247.0372174535
320,68,0,61,0,246.9844316123
320,69,0,61,0,246.9835878406
320,70,0,61,0,246.9835743398
320,71,0,61,0,246.9835741263
320,72,0,61,0,246.9835741226
320,73,0,61,0,246.9835741211
320,74,0,61,0,246.9835741199
320,75,0,61,0,246.9835741205
321,52,1,61,31966.0435201691,27294.1119806434
321,53,1,61,30714.0866983313,27983.4564010325
321,54,1,61,34628.4535239015,28694.4004526564
321,55,1,61,39675.7137614037,29439.2789394227
321,56,1,61,36650.101917588,30232.0610932757
321,57,1,61,34580.6298783084,30913.3520587101
321,58,1,61,38150.3551198688,31239.5069819322
321,59,1,61,34730.9192953988,31873.0695336796
321,60,1,61,35552.0266091592,31713.0553585341
321,61,1,61,42245.4625928736,31509.9051170128
321,62,1,61,45058.1519505767,32704.1823148989
321,63,1,61,41654.0629931788,33907.868084372
321,64,1,61,39865.6372933485,35001.0461785041
321,65,0,61,0,36051.9446458833
321,66,0,61,0,29197.9127418443
321,67,0,61,0,23586.8757531717
321,68,0,61,0,19048.7369844214
321,69,0,61,0,15006.7613900548
321,70,0,61,0,11658.6664164833
321,71,0,61,0,8648.1282517774
321,72,0,61,0,5919.4644963633
321,73,0,61,0,3704.5805255626
321,74,0,61,0,1989.9477956186
321,75,0,61,0,716.3712346175
322,52,1,61,21032.4415010854,7189.9301694244
322,53,1,61,26458.9058954779,9603.2472012489
322,54,1,61,27162.6692619918,9241.7136136252
322,55,1,61,25881.4250348316,9388.98396781
322,56,1,61,24212.9428083724,7674.4517805678
322,57,1,61,25111.8221816999,8548.0267808362
322,58,1,61,28224.0813287802,9891.1347681849
322,59,1,61,27368.5624604171,9703.5165334474
322,60,1,61,29604.6821127326,8847.2930880035
322,61,1,61,35403.4029582774,8291.2661353619
322,62,1,61,33962.5930906379,13242.7240263262
322,63,0,61,0,16648.142740998
322,64,1,61,32059.3342932954,7018.7686174089
322,65,0,61,0,8386.0351491994
322,66,0,61,0,5442.5762279408
322,67,0,61,0,2464.9364898226
322,68,0,61,0,904.9604671668
322,69,0,61,0,327.5787234313
322,70,0,61,0,318.3493476393
322,71,0,61,0,318.2018172083
322,72,0,61,0,318.1994589535
322,73,0,61,0,318.1994212588
322,74,0,61,0,318.199420654
322,75,0,61,0,318.1994206449
323,52,0,61,0,5479.4565340714
323,53,1,61,23484.0049848827,248.0302351029
323,54,1,61,24169.7701386678,1655.289847494
323,55,1,61,24784.3079541183,2970.3986004649
323,56,1,61,25048.9634489289,3836.0127352775
323,57,1,61,29047.3679890509,4423.7065415634
323,58,1,61,28082.6612138243,4634.7540439402
323,59,1,61,27760.7411391983,4598.4422354598
323,60,1,61,24437.5755139736,4042.8231492617
323,61,0,61,0,3931.4488576424
323,62,0,61,0,1842.4928765502
323,63,1,61,30561.1596980106,279.2077173049
323,64,1,61,31620.7534048943,5047.8660597598
323,65,0,61,0,7145.986376269
323,66,0,61,0,4812.4918120002
323,67,0,61,0,3121.6805036911
323,68,0,61,0,1794.3363479674
323,69,0,61,0,785.4007552154
323,70,0,61,0,381.9426350902
323,71,0,61,0,319.2183480512
323,72,0,61,0,318.2157080732
323,73,0,61,0,318.199681
323,74,0,61,0,318.1994248065
323,75,0,61,0,318.1994207109
324,52,1,61,36964.4898487928,26484.9782521196
324,53,1,61,33491.6366790325,27279.0964467849
324,54,1,61,31289.9048611039,28076.5559875806
324,55,1,61,32439.5894240425,28817.778756515
324,56,1,61,27715.3836787033,29606.9335101334
324,57,1,61,27146.3258121357,29516.8875850449
324,58,1,61,28925.6574980773,28569.9961905659
324,59,1,61,30370.2636171263,27842.3280056037
324,60,1,61,29604.6471831285,26886.0738568633
324,61,1,61,35427.8546374403,26690.7846224667
324,62,1,61,36544.3237775968,32035.1755802701
324,63,1,61,34212.4952512464,35058.3230030094
324,64,1,61,37018.2447886057,36238.2448565325
324,65,0,61,0,37073.1985197786
324,66,0,61,0,29987.5076690847
324,67,0,61,0,23400.2462600354
324,68,0,61,0,18085.1998207694
324,69,0,61,0,13224.4315231743
324,70,0,61,0,9759.5023201431
324,71,0,61,0,6604.9666108989
324,72,0,61,0,4129.4163626369
324,73,0,61,0,2140.1417924571
324,74,0,61,0,662.150572554
324,75,0,61,0,323.6974372897
325,52,1,61,23384.1141112761,4106.8104302996
325,53,1,61,23814.4470050745,4819.5893087536
325,54,1,61,24858.8896418535,5279.1130831069
325,55,1,61,27490.20473124,5543.4123712951
325,56,1,61,27920.189670253,5739.9692234009
325,57,1,61,29109.2890327512,5901.9649758848
325,58,1,61,30199.5767077613,6041.7870889527
325,59,1,61,29602.5900895257,6036.126503874
325,60,1,61,28990.0997849834,5431.9896812927
325,61,1,61,34736.1512759075,4136.2387624856
325,62,0,61,0,7725.4228603859
325,63,1,61,31110.7183972852,373.2456256852
325,64,0,61,0,4981.3520345488
325,65,0,61,0,603.0065955432
325,66,0,61,0,322.7520281203
325,67,0,61,0,318.2721935101
325,68,0,61,0,318.2005839108
325,69,0,61,0,318.1994392403
325,70,0,61,0,318.1994209409
325,71,0,61,0,318.1994206523
325,72,0,61,0,318.1994206456
325,73,0,61,0,318.1994206477
325,74,0,61,0,318.1994206445
325,75,0,61,0,318.1994206448
326,52,1,61,24088.9950856742,6228.6760382371
326,53,1,61,22856.1243062255,8027.6136594638
326,54,0,61,0,8386.72447839
326,55,1,61,24424.2273589984,392.0863489488
326,56,1,61,21763.4383140243,1813.6820015139
326,57,1,61,21894.6661884763,1803.420564022
326,58,1,61,21024.3783592829,1778.7544543545
326,59,1,61,20413.2926046458,5472.8900666203
326,60,0,61,0,6508.5924340133
326,61,0,61,0,336.8624281968
326,62,0,61,0,255.140400764
326,63,0,61,0,253.8340842566
326,64,0,61,0,253.8132029492
326,65,0,61,0,253.81286916
326,66,0,61,0,317.1702095806
326,67,0,61,0,318.1829688374
326,68,0,61,0,318.1991576701
326,69,0,61,0,318.1994164486
326,70,0,61,0,318.1994205814
326,71,0,61,0,318.1994206482
326,72,0,61,0,318.1994206486
326,73,0,61,0,318.1994206449
326,74,0,61,0,318.1994206462
326,75,0,61,0,318.1994206474
327,52,1,61,24479.0062305516,24367.7305678502
327,53,1,61,24933.6452342034,27026.5763044113
327,54,1,61,24563.3799917542,28076.5559875895
327,55,1,61,24522.1855003374,28877.3856002471
327,56,1,61,27710.2313259708,29681.6068968658
327,57,1,61,28876.135194547,29588.3614936562
327,58,1,61,34283.3714571383,29252.0903640531
327,59,1,61,31724.5810633826,29318.0176535831
327,60,1,61,30951.9356546566,28572.9238871791
327,61,1,61,38381.0056752213,25624.3054232188
327,62,1,61,37891.6077811475,30095.4937562108
327,63,1,61,37932.0979877001,34454.0807998372
327,64,1,61,37735.5183837105,36238.2448565333
327,65,0,61,0,37073.1985197801
327,66,0,61,0,24839.032924963
327,67,1,61,39994.6919692526,12304.5761192152
327,68,0,61,0,19301.4925275697
327,69,0,61,0,10893.8265832705
327,70,0,61,0,5406.7955105331
327,71,0,61,0,2250.7207664985
327,72,0,61,0,649.3172924318
327,73,0,61,0,323.4922988874
327,74,1,61,36711.8600538862,318.284026646
327,75,0,61,0,7648.9177477665
328,52,0,61,0,168.2584244119
328,53,0,61,0,163.4238560699
328,54,0,61,0,163.1638388228
328,55,0,61,0,165.1872781803
328,56,0,61,0,164.8753595453
328,57,0,61,0,164.1953393804
328,58,0,61,0,165.0413981299
328,59,0,61,0,165.7118037504
328,60,0,61,0,163.0906826318
328,61,0,61,0,163.0487843239
328,62,0,61,0,252.3620111564
328,63,0,61,0,256.2906036036
328,64,0,61,0,265.9040036449
328,65,0,61,0,412.756637339
328,66,0,61,0,253.8522549289
328,67,0,61,0,251.3121880115
328,68,0,61,0,251.2715853573
328,69,0,61,0,251.2709363395
328,70,0,61,0,251.2709259545
328,71,0,61,0,251.2709257885
328,72,0,61,0,251.2762600022
328,73,0,61,0,251.2710110519
328,74,0,61,0,251.270927147
328,75,0,61,0,251.2709258079
329,52,1,61,36494.3500676611,30033.631955731
329,53,1,61,35313.2761458573,30643.5197404095
329,54,1,61,28671.5203908226,28076.5559876156
329,55,1,61,26820.6848764364,28683.7779623331
329,56,0,61,0,28343.3340851524
329,57,0,61,0,18978.9048336223
329,58,1,61,28953.3906949608,6181.8125642834
329,59,1,61,26515.9397934311,6141.4403319458
329,60,1,61,27420.4735791827,5669.4131119009
329,61,1,61,33650.7546699427,4349.9496170969
329,62,1,61,34565.42252011,7676.5597401249
329,63,1,61,33437.9063191312,11585.5390427869
329,64,1,61,34930.3021608768,14329.5077069728
329,65,0,61,0,18771.3756710544
329,66,0,61,0,12982.5389835047
329,67,0,61,0,7128.8580371752
329,68,1,61,37583.8377104735,3875.7817698492
329,69,0,61,0,8126.4828314643
329,70,1,61,37771.8018091099,2481.4630763342
329,71,0,61,0,7907.2856227008
329,72,1,61,37789.639286629,2613.2374543665
329,73,0,61,0,8160.5090833719
329,74,0,61,0,4113.7648306217
329,75,0,61,0,2158.8503680762
330,52,1,61,29351.2540539183,14319.7839354196
330,53,1,61,29818.253989595,15009.687264899
330,54,1,61,28492.8381135798,15624.3893592634
330,55,1,61,29960.8416067138,15969.7223971513
330,56,1,61,29307.3255570483,16317.494184948
330,57,1,61,26946.4126960151,16408.9192401161
330,58,0,61,0,14929.0796025907
330,59,1,61,26090.8937674153,1688.6018795891
330,60,1,61,26845.2506784347,1862.659622741
330,61,1,61,31919.8728256927,952.3661222047
330,62,1,61,29751.3866917214,3444.4742439088
330,63,0,61,0,6891.4304641321
330,64,1,61,30712.4499416738,2447.7963778412
330,65,0,61,0,7145.9863762526
330,66,0,61,0,4559.8930765164
330,67,0,61,0,2601.1505663105
330,68,0,61,0,1200.7092155225
330,69,0,61,0,491.7182521744
330,70,0,61,0,320.9730977207
330,71,0,61,0,318.2437575322
330,72,0,61,0,318.2001293633
330,73,0,61,0,318.1994319711
330,74,0,61,0,318.1994208248
330,75,0,61,0,318.1994206464
331,52,0,61,0,1011.9794157494
331,53,0,61,0,489.9292614627
331,54,0,61,0,168.2732585937
331,55,0,61,0,163.1316271602
331,56,1,61,17338.6294783612,163.0494388171
331,57,0,61,0,2001.2725666759
331,58,1,61,17735.972861569,533.4510233947
331,59,1,61,17786.6127490506,1952.0509115367
331,60,0,61,0,2826.7973146439
331,61,0,61,0,277.7240679661
331,62,0,61,0,254.19508139
331,63,0,61,0,253.8189734462
331,64,0,61,0,253.8129614112
331,65,0,61,0,253.8128653004
331,66,0,61,0,270.5473628821
331,67,0,61,0,270.8148617563
331,68,0,61,0,270.8191376911
331,69,0,61,0,270.8192060419
331,70,0,61,0,270.8192071353
331,71,0,61,0,270.8192071538
331,72,0,61,0,270.8192071523
331,73,0,61,0,270.819207151
331,74,0,61,0,270.8192071506
331,75,0,61,0,270.8192071504
332,52,1,61,34025.9525430344,13290.4311707524
332,53,1,61,35667.5072654441,14834.4990850817
332,54,1,61,35428.0572697649,16449.044457283
332,55,1,61,35309.94106221,17773.6397938756
332,56,1,61,33889.9051263443,18864.0949424611
332,57,1,61,37578.1737477018,19443.9955415068
332,58,1,61,37226.4563368142,20463.3691560316
332,59,1,61,35012.3035500395,21186.6721303422
332,60,1,61,33720.8711946549,21124.8337387813
332,61,1,61,39834.0071487551,20353.3252732277
332,62,1,61,39885.0479344364,23040.2772300878
332,63,1,61,38529.7650144107,25559.6957213321
332,64,1,61,38623.7487712557,27823.330311765
332,65,1,61,39338.1759872616,30055.9709854786
332,66,1,61,40495.9787345644,36970.5566144143
332,67,1,61,44592.0647871008,38753.3479874964
332,68,1,61,40649.8143738307,39598.5531113033
332,69,0,61,0,40447.1810145501
332,70,1,61,44020.965831429,32361.6938345775
332,71,1,61,43610.5071833541,34418.3429046665
332,72,0,61,0,36230.9100350841
332,73,0,61,0,23722.9452689096
332,74,1,61,42610.4594550388,14863.9830355899
332,75,0,61,0,19355.8694675043
333,52,0,61,0,174.1589942874
333,53,0,61,0,163.5227258217
333,54,0,61,0,163.1824570361
333,55,1,61,17394.1774297769,163.0502513302
333,56,1,61,17566.1743639183,1606.9384902871
333,57,0,61,0,3446.2002465092
333,58,1,61,17576.5365428693,215.5288847566
333,59,1,61,17166.5127363007,1148.0309151989
333,60,1,61,17513.172188482,1715.420658258
333,61,0,61,0,412.5391794081
333,62,0,61,0,256.3500842832
333,63,0,61,0,254.2183501938
333,64,0,61,0,256.4835113186
333,65,0,61,0,296.0578914037
333,66,0,61,0,263.0387809158
333,67,0,61,0,262.5109745155
333,68,0,61,0,262.502537594
333,69,0,61,0,262.5024027335
333,70,0,61,0,262.5024005741
333,71,0,61,0,262.5024005421
333,72,0,61,0,262.5054491916
333,73,0,61,0,262.8224771639
333,74,0,61,0,262.827544817
333,75,0,61,0,262.8276258226
334,52,1,61,29631.2901571028,7591.8394713813
334,53,1,61,27761.1765700636,8311.2883991384
334,54,1,61,23629.0941387192,8576.1873231268
334,55,1,61,24805.4914273499,9174.6859233231
334,56,1,61,27525.0081927008,10756.1958189386
334,57,1,61,26901.6260282905,10808.7409796796
334,58,1,61,23553.1803176657,9146.0835292406
334,59,1,61,24058.2247476627,8150.1126532126
334,60,1,61,24921.6045487551,6716.116926324
334,61,0,61,0,6202.3420458717
334,62,1,61,31025.7962108959,348.8993671889
334,63,1,61,32125.830223404,5414.6134529486
334,64,1,61,35790.1171340767,7018.7686174244
334,65,0,61,0,11091.5595511388
334,66,0,61,0,5241.4504180429
334,67,0,61,0,396.8969790858
334,68,0,61,0,319.4573913821
334,69,1,61,37634.7316432024,318.2195291481
334,70,0,61,0,7312.2052461679
334,71,0,61,0,1518.5630969915
334,72,0,61,0,553.049538607
334,73,0,61,0,321.9534707512
334,74,0,61,0,318.2594286718
334,75,0,61,0,318.2003798656
335,52,1,61,20619.0163850659,546.737325886
335,53,1,61,22449.4151511712,1858.4734213363
335,54,1,61,23843.2162074627,2003.7866357848
335,55,1,61,20412.1215403517,2683.1117351164
335,56,1,61,22026.8096764365,4727.4237176538
335,57,1,61,21550.3725715225,4188.0552112815
335,58,1,61,22683.4780371998,6252.5710869682
335,59,0,61,0,6251.3131791914
335,60,1,61,24120.8472269273,260.3682681333
335,61,1,61,30467.817010537,437.323816396
335,62,1,61,30858.4655489181,5568.0826334035
335,63,0,61,0,8656.4793181331
335,64,1,61,33141.8419570105,1821.2725687028
335,65,0,61,0,7145.986376267
335,66,1,61,37366.1230432956,4097.1217177763
335,67,0,61,0,8339.4576975423
335,68,0,61,0,5200.2525772612
335,69,0,61,0,383.2430891869
335,70,0,61,0,305.7305046519
335,71,0,61,0,304.4914755708
335,72,0,61,0,304.4716698458
335,73,0,61,0,304.4713532518
335,74,0,61,0,304.4713481925
335,75,0,61,0,304.4713481112
336,52,1,61,22152.9153539887,4809.7447921724
336,53,1,61,24271.4690226576,5608.9370387539
336,54,1,61,22419.8499888343,5897.668162938
336,55,0,61,0,5867.084613971
336,56,1,61,22205.7578615371,254.2264220293
336,57,1,61,25627.9099189151,2106.6114947358
336,58,1,61,24382.3508539987,2831.396204199
336,59,1,61,23740.4377138104,3553.6473017332
336,60,1,61,24894.3070161616,4130.9323134636
336,61,1,61,30093.1889530159,3841.8915109634
336,62,0,61,0,6763.9617729522
336,63,0,61,0,2997.7629388697
336,64,0,61,0,1309.696091957
336,65,0,61,0,270.691026583
336,66,0,61,0,317.4400048416
336,67,0,61,0,318.1872814823
336,68,0,61,0,318.1992266066
336,69,0,61,0,318.1994175499
336,70,0,61,0,318.1994205987
336,71,0,61,0,318.1994206485
336,72,0,61,0,318.1994206466
336,73,0,61,0,318.1994206477
336,74,0,61,0,318.1994206453
336,75,0,61,0,318.1994206461
337,52,1,61,21569.1948184141,2313.5710978516
337,53,1,61,22119.7801773631,1561.2512237425
337,54,1,61,20656.9467728323,2337.2265281949
337,55,0,61,0,4469.0915159206
337,56,1,61,19512.3924347018,231.8796752189
337,57,1,61,21031.8219881197,1235.5589726856
337,58,1,61,20477.3932430389,2010.7316290844
337,59,1,61,22308.1332046705,3327.202149889
337,60,1,61,24298.3675164019,2583.7775784897
337,61,1,61,29709.057642685,2602.1691712907
337,62,0,61,0,6763.9617729504
337,63,0,61,0,3372.9234578016
337,64,0,61,0,1821.2725687131
337,65,0,61,0,278.8685133099
337,66,0,61,0,299.3757675621
337,67,0,61,0,299.703573485
337,68,0,61,0,299.7088134199
337,69,0,61,0,299.7088971784
337,70,0,61,0,299.7088985184
337,71,0,61,0,346.7811965889
337,72,0,61,0,313.5832366129
337,73,0,61,0,299.9306781185
337,74,0,61,0,299.7124436579
337,75,0,61,0,299.7089552047
338,52,0,61,0,10358.6603308008
338,53,0,61,0,5608.9370387608
338,54,0,61,0,2485.5367400943
338,55,1,61,19505.4622957359,200.1727973906
338,56,0,61,0,2563.0430642663
338,57,1,61,20066.8468018326,201.4117263947
338,58,1,61,20227.8819351095,2804.5058712764
338,59,0,61,0,5638.8186637186
338,60,0,61,0,250.577619042
338,61,0,61,0,164.4472521848
338,62,0,61,0,252.3843654898
338,63,0,61,0,253.790029374
338,64,0,61,0,253.8124987341
338,65,0,61,0,253.812857903
338,66,0,61,0,316.4821858569
338,67,0,61,0,317.4839473207
338,68,0,61,0,317.4999603497
338,69,0,61,0,317.5002163159
338,70,0,61,0,317.5002204073
338,71,0,61,0,317.5002204726
338,72,0,61,0,317.5002204733
338,73,0,61,0,317.5002204711
338,74,0,61,0,317.5002204713
338,75,0,61,0,317.5002204727
339,52,1,61,24085.9712549933,4209.6069828928
339,53,1,61,24724.018718473,4724.6699227451
339,54,1,61,26863.193635663,5106.895252177
339,55,1,61,26242.8668986163,5381.3452749407
339,56,1,61,25516.2214954445,5612.6546765477
339,57,1,61,26671.7199862524,5814.9251223642
339,58,1,61,23959.230897088,5967.86196615
339,59,1,61,26059.5273217575,6122.3326237552
339,60,0,61,0,5748.3157655057
339,61,0,61,0,252.327916672
339,62,0,61,0,253.7891270523
339,63,0,61,0,253.8124843116
339,64,0,61,0,253.8128576773
339,65,0,61,0,253.812863641
339,66,0,61,0,316.4947205426
339,67,0,61,0,317.4966822765
339,68,0,61,0,317.5126985065
339,69,0,61,0,317.5129545254
339,70,0,61,0,317.5129586176
339,71,0,61,0,317.5129586829
339,72,0,61,0,317.5129586822
339,73,0,61,0,317.5129586835
339,74,0,61,0,317.5129586824
339,75,0,61,0,317.5129586801
340,52,0,61,0,2491.1719953551
340,53,1,61,18007.6085669509,200.2628762445
340,54,0,61,0,3986.7132554097
340,55,0,61,0,1964.3133590132
340,56,0,61,0,980.6113583971
340,57,0,61,0,257.936276573
340,58,1,61,18573.637981094,164.5648794176
340,59,1,61,21392.8254764644,3597.1911561115
340,60,0,61,0,6508.5924340134
340,61,0,61,0,264.4808452092
340,62,0,61,0,253.9833901071
340,63,0,61,0,253.8155895866
340,64,0,61,0,253.812907315
340,65,0,61,0,253.8128644343
340,66,0,61,0,315.1692081996
340,67,0,61,0,316.1499817719
340,68,0,61,0,316.1656593107
340,69,0,61,0,316.1659099165
340,70,0,61,0,316.1659139215
340,71,0,61,0,316.1659139868
340,72,0,61,0,316.1659139875
340,73,0,61,0,316.1659139856
340,74,0,61,0,316.1659139848
340,75,0,61,0,316.1659139851
341,52,1,61,20010.2855756895,1934.9306188739
341,53,1,61,21494.3033401827,4079.8567939255
341,54,1,61,22119.6094041759,3465.2789070095
341,55,1,61,20120.6921717855,3363.5840594191
341,56,0,61,0,5325.8751391689
341,57,1,61,18578.4797273231,245.5752617315
341,58,1,61,20310.379028864,3945.7925213634
341,59,0,61,0,5774.441516649
341,60,1,61,19426.9564446273,252.7455335761
341,61,0,61,0,389.0924833479
341,62,0,61,0,255.9752917544
341,63,0,61,0,253.8474298885
341,64,0,61,0,253.813416276
341,65,0,61,0,253.8128725704
341,66,0,61,0,303.3076966752
341,67,0,61,0,304.0988653181
341,68,0,61,0,304.1115120478
341,69,0,61,0,304.1117142033
341,70,0,61,0,304.1117174348
341,71,0,61,0,304.1117174838
341,72,0,61,0,304.1117174848
341,73,1,61,33482.8445093162,304.1117174831
341,74,0,61,0,7473.6600740837
341,75,0,61,0,1346.8135059375
342,52,1,61,19337.0684552822,1903.6361150149
342,53,1,61,20994.3596782518,2842.5103305242
342,54,0,61,0,5307.8288509161
342,55,1,61,17588.2272971987,245.2867878217
342,56,1,61,17731.4672113806,2993.4051182225
342,57,0,61,0,5852.5361474571
342,58,0,61,0,3122.9788648582
342,59,1,61,18082.7549817278,1608.5057897512
342,60,0,61,0,2808.7366395837
342,61,0,61,0,276.26375386
342,62,0,61,0,254.1717384597
342,63,0,61,0,253.8186003162
342,64,0,61,0,253.8129554476
342,65,0,61,0,253.8128652043
342,66,0,61,0,284.0462202879
342,67,0,61,0,284.5294967326
342,68,0,61,0,284.5372218473
342,69,0,61,0,284.5373453326
342,70,0,61,0,284.5373473042
342,71,0,61,0,284.5373473368
342,72,0,61,0,284.6720183873
342,73,0,61,0,284.5395000364
342,74,0,61,0,284.5373817454
342,75,0,61,0,284.6720189371
343,52,0,61,0,26149.9721550037
343,53,0,61,0,20245.4845622548
343,54,0,61,0,14553.398023431
343,55,0,61,0,8481.8404014538
343,56,0,61,0,4230.2437435039
343,57,1,61,20867.4471040947,228.0617231302
343,58,1,61,22844.0034651614,2667.1121446617
343,59,1,61,23582.9084588976,3398.7633376958
343,60,1,61,25021.9176175973,4049.9290604161
343,61,1,61,30738.5958294206,3716.9292377954
343,62,0,61,0,6854.2323907597
343,63,1,61,34142.3811520083,359.3197537492
343,64,1,61,34756.1271211373,4582.8621711249
343,65,0,61,0,8945.1376000725
343,66,0,61,0,5926.0293216128
343,67,0,61,0,3611.6471266301
343,68,0,61,0,1925.0774973311
343,69,0,61,0,719.6322504118
343,70,0,61,0,324.6162747911
343,71,0,61,0,318.3019932653
343,72,0,61,0,318.2010602567
343,73,0,61,0,318.1994468554
343,74,0,61,0,318.1994210633
343,75,0,61,0,318.199420653
344,52,1,61,22253.1824871234,3295.5099363682
344,53,1,61,21099.264975245,4100.0046556254
344,54,0,61,0,5951.732506681
344,55,1,61,21135.887950149,255.579508127
344,56,1,61,20880.0219519312,2312.3692858822
344,57,0,61,0,5805.055783665
344,58,1,61,18549.7335743724,1157.2095522203
344,59,0,61,0,4587.2421458767
344,60,0,61,0,1715.4206582557
344,61,0,61,0,187.8625870414
344,62,0,61,0,252.7586567213
344,63,0,61,0,253.7960123693
344,64,1,61,28955.0676223649,253.8125943708
344,65,0,61,0,3573.672782417
344,66,0,61,0,2182.9099293617
344,67,0,61,0,1058.3696789915
344,68,0,61,0,438.5167811897
344,69,0,61,0,316.9836637922
