id,age,y,spa
125,75,0,60
126,52,0,60
126,53,0,60
126,54,0,60
126,55,0,60
126,56,0,60
126,57,17288.2689262944,60
126,58,0,60
126,59,16623.8039981953,60
126,60,0,60
126,61,0,60
126,62,0,60
126,63,0,60
126,64,0,60
126,65,0,60
126,66,0,60
126,67,0,60
126,68,0,60
126,69,0,60
126,70,28897.7618740301,60
126,71,0,60
126,72,29282.2915498489,60
126,73,0,60
126,74,32206.3024021647,60
126,75,32695.646709145,60
127,52,23428.6001727564,60
127,53,21875.21684303,60
127,54,22374.2867633659,60
127,55,22137.1601805351,60
127,56,0,60
127,57,0,60
127,58,19108.3013434336,60
127,59,18661.0606462745,60
127,60,0,60
127,61,0,60
127,62,0,60
127,63,0,60
127,64,0,60
127,65,0,60
127,66,0,60
127,67,0,60
127,68,0,60
127,69,0,60
127,70,0,60
127,71,0,60
127,72,0,60
127,73,0,60
127,74,0,60
127,75,0,60
128,52,0,60
128,53,21406.1327907121,60
128,54,0,60
128,55,19403.2288897824,60
128,56,20202.9446116392,60
128,57,0,60
128,58,0,60
128,59,0,60
128,60,0,60
128,61,0,60
128,62,0,60
128,63,0,60
128,64,0,60
128,65,0,60
128,66,0,60
128,67,0,60
128,68,0,60
128,69,0,60
128,70,0,60
128,71,0,60
128,72,0,60
128,73,0,60
128,74,0,60
128,75,0,60
129,52,25703.7368584975,60
129,53,23959.4190100144,60
129,54,25990.4255240355,60
129,55,28167.3279302069,60
129,56,0,60
129,57,26534.3123125307,60
129,58,26232.6526734305,60
129,59,26687.1311839755,60
129,60,31564.9999341939,60
129,61,0,60
129,62,29888.0790531112,60
129,63,30652.2904855363,60
129,64,0,60
129,65,0,60
129,66,0,60
129,67,0,60
129,68,0,60
129,69,0,60
129,70,0,60
129,71,0,60
129,72,0,60
129,73,0,60
129,74,0,60
129,75,0,60
130,52,18334.0827499449,60
130,53,19939.2031333038,60
130,54,22719.3764046947,60
130,55,20372.9787675707,60
130,56,19807.9263667123,60
130,57,18363.6981030449,60
130,58,0,60
130,59,0,60
130,60,0,60
130,61,0,60
130,62,0,60
130,63,0,60
130,64,0,60
130,65,0,60
130,66,0,60
130,67,0,60
130,68,0,60
130,69,0,60
130,70,0,60
130,71,0,60
130,72,0,60
130,73,0,60
130,74,0,60
130,75,0,60
131,52,20647.3486433524,60
131,53,21948.0337961691,60
131,54,22163.0210012052,60
131,55,24035.5308995041,60
131,56,24192.5369583298,60
131,57,24829.4372462604,60
131,58,23733.0275731939,60
131,59,22897.1824084136,60
131,60,0,60
131,61,0,60
131,62,0,60
131,63,0,60
131,64,0,60
131,65,0,60
131,66,0,60
131,67,0,60
131,68,0,60
131,69,0,60
131,70,0,60
131,71,0,60
131,72,0,60
131,73,0,60
131,74,0,60
131,75,0,60
132,52,0,60
132,53,0,60
132,54,19272.4450149078,60
132,55,0,60
132,56,19558.8961752078,60
132,57,0,60
132,58,19173.3451236833,60
132,59,19293.5620583543,60
132,60,0,60
132,61,0,60
132,62,0,60
132,63,0,60
132,64,0,60
132,65,0,60
132,66,0,60
132,67,0,60
132,68,0,60
132,69,0,60
132,70,0,60
132,71,0,60
132,72,0,60
132,73,0,60
132,74,0,60
132,75,0,60
133,52,20168.0937330456,60
133,53,0,60
133,54,20219.7669727607,60
133,55,20741.2976658264,60
133,56,0,60
133,57,22608.0413700002,60
133,58,25781.7477087198,60
133,59,27977.5397321462,60
133,60,33882.4961847795,60
133,61,32346.680856771,60
133,62,30779.989262311,60
133,63,33171.1271236108,60
133,64,0,60
133,65,0,60
133,66,0,60
133,67,0,60
133,68,35794.2098152378,60
133,69,0,60
133,70,0,60
133,71,0,60
133,72,0,60
133,73,0,60
133,74,0,60
133,75,0,60
134,52,0,60
134,53,21827.4000143837,60
134,54,23647.9142636116,60
134,55,23851.7257699228,60
134,56,22267.2813041917,60
134,57,21309.6733276333,60
134,58,20801.8143926826,60
134,59,0,60
134,60,0,60
134,61,0,60
134,62,0,60
134,63,0,60
134,64,0,60
134,65,0,60
134,66,0,60
134,67,0,60
134,68,0,60
134,69,0,60
134,70,0,60
134,71,0,60
134,72,0,60
134,73,0,60
134,74,0,60
134,75,0,60
135,52,28186.3511259648,60
135,53,29166.8260938152,60
135,54,26056.2383287906,60
135,55,26432.884204949,60
135,56,27487.6438056311,60
135,57,29016.1540543987,60
135,58,29490.1532989961,60
135,59,30424.6556981522,60
135,60,34177.2938474414,60
135,61,36000.8990434406,60
135,62,39149.6757641702,60
135,63,39486.8080944707,60
135,64,36282.7662266464,60
135,65,0,60
135,66,0,60
135,67,0,60
135,68,0,60
135,69,0,60
135,70,0,60
135,71,0,60
135,72,0,60
135,73,0,60
135,74,0,60
135,75,0,60
136,52,0,60
136,53,0,60
136,54,18859.0920590238,60
136,55,19533.231322719,60
136,56,19682.1930137298,60
136,57,20433.3426374001,60
136,58,0,60
136,59,0,60
136,60,0,60
136,61,0,60
136,62,0,60
136,63,0,60
136,64,0,60
136,65,0,60
136,66,0,60
136,67,0,60
136,68,0,60
136,69,0,60
136,70,0,60
136,71,0,60
136,72,0,60
136,73,0,60
136,74,0,60
136,75,0,60
137,52,0,60
137,53,22587.7185725545,60
137,54,23789.5286041054,60
137,55,20942.0760081298,60
137,56,21064.4106934551,60
137,57,20772.306113814,60
137,58,0,60
137,59,23484.9142653208,60
137,60,30690.8758742903,60
137,61,30589.8938882983,60
137,62,0,60
137,63,0,60
137,64,0,60
137,65,0,60
137,66,0,60
137,67,0,60
137,68,0,60
137,69,0,60
137,70,0,60
137,71,0,60
137,72,0,60
137,73,0,60
137,74,0,60
137,75,0,60
138,52,0,60
138,53,0,60
138,54,0,60
138,55,18402.9013035211,60
138,56,0,60
138,57,0,60
138,58,0,60
138,59,0,60
138,60,0,60
138,61,0,60
138,62,0,60
138,63,0,60
138,64,0,60
138,65,0,60
138,66,0,60
138,67,0,60
138,68,0,60
138,69,0,60
138,70,0,60
138,71,0,60
138,72,0,60
138,73,0,60
138,74,0,60
138,75,0,60
139,52,18616.7003991156,60
139,53,18190.0282930829,60
139,54,0,60
139,55,0,60
139,56,0,60
139,57,0,60
139,58,0,60
139,59,0,60
139,60,0,60
139,61,0,60
139,62,0,60
139,63,0,60
139,64,0,60
139,65,0,60
139,66,0,60
139,67,0,60
139,68,0,60
139,69,0,60
139,70,0,60
139,71,0,60
139,72,0,60
139,73,0,60
139,74,0,60
139,75,0,60
140,52,0,60
140,53,0,60
140,54,18073.8143181929,60
140,55,18365.2742261125,60
140,56,0,60
140,57,0,60
140,58,17819.5061194994,60
140,59,18098.9758713392,60
140,60,0,60
140,61,0,60
140,62,0,60
140,63,0,60
140,64,0,60
140,65,0,60
140,66,0,60
140,67,0,60
140,68,0,60
140,69,0,60
140,70,0,60
140,71,0,60
140,72,0,60
140,73,0,60
140,74,0,60
140,75,0,60
141,52,26235.6497854848,60
141,53,0,60
141,54,22925.6642339503,60
141,55,21600.6892859645,60
141,56,22549.2947979264,60
141,57,20687.9630402107,60
141,58,20656.3828307306,60
141,59,0,60
141,60,0,60
141,61,0,60
141,62,0,60
141,63,0,60
141,64,0,60
141,65,0,60
141,66,0,60
141,67,0,60
141,68,0,60
141,69,0,60
141,70,0,60
141,71,0,60
141,72,0,60
141,73,0,60
141,74,0,60
141,75,0,60
142,52,0,60
142,53,0,60
142,54,0,60
142,55,0,60
142,56,0,60
142,57,0,60
142,58,0,60
142,59,0,60
142,60,0,60
142,61,0,60
142,62,0,60
142,63,0,60
142,64,0,60
142,65,0,60
142,66,0,60
142,67,0,60
142,68,0,60
142,69,0,60
142,70,0,60
142,71,0,60
142,72,0,60
142,73,0,60
142,74,0,60
142,75,0,60
143,52,20847.6083900625,60
143,53,21130.8691381947,60
143,54,21899.874346567,60
143,55,21651.1416351492,60
143,56,20099.7064360958,60
143,57,21877.2456715609,60
143,58,20974.8097007063,60
143,59,0,60
143,60,0,60
143,61,0,60
143,62,0,60
143,63,0,60
143,64,0,60
143,65,0,60
143,66,0,60
143,67,0,60
143,68,0,60
143,69,0,60
143,70,0,60
143,71,0,60
143,72,0,60
143,73,0,60
143,74,0,60
143,75,0,60
144,52,25917.4521646904,60
144,53,0,60
144,54,0,60
144,55,26068.8221864405,60
144,56,26301.9361260226,60
144,57,28161.6047567708,60
144,58,24127.3102078262,60
144,59,23407.6036280285,60
144,60,0,60
144,61,30195.4759187858,60
144,62,0,60
144,63,31823.7736460878,60
144,64,30951.916903222,60
144,65,0,60
144,66,0,60
144,67,0,60
144,68,0,60
144,69,0,60
144,70,0,60
144,71,0,60
144,72,0,60
144,73,0,60
144,74,0,60
144,75,0,60
145,52,20425.5345832499,60
145,53,0,60
145,54,20118.5788258723,60
145,55,20986.5964335162,60
145,56,0,60
145,57,0,60
145,58,0,60
145,59,0,60
145,60,0,60
145,61,0,60
145,62,0,60
145,63,0,60
145,64,0,60
145,65,0,60
145,66,0,60
145,67,0,60
145,68,0,60
145,69,0,60
145,70,0,60
145,71,0,60
145,72,0,60
145,73,0,60
145,74,0,60
145,75,0,60
146,52,0,60
146,53,0,60
146,54,20754.0353522012,60
146,55,21007.2253759423,60
146,56,21352.3550537644,60
146,57,21760.6520371018,60
146,58,21495.4064773599,60
146,59,20887.853618662,60
146,60,0,60
146,61,0,60
146,62,30210.0566108508,60
146,63,30260.1064981422,60
146,64,0,60
146,65,0,60
146,66,0,60
146,67,0,60
146,68,0,60
146,69,0,60
146,70,0,60
146,71,0,60
146,72,0,60
146,73,0,60
146,74,0,60
146,75,0,60
147,52,0,60
147,53,17344.6907540089,60
147,54,0,60
147,55,17372.4184827845,60
147,56,0,60
147,57,0,60
147,58,0,60
147,59,16970.1047893055,60
147,60,0,60
147,61,0,60
147,62,0,60
147,63,0,60
147,64,0,60
147,65,0,60
147,66,0,60
147,67,0,60
147,68,0,60
147,69,0,60
147,70,0,60
147,71,0,60
147,72,0,60
147,73,0,60
147,74,0,60
147,75,0,60
148,52,26370.5953708871,60
148,53,23807.3841100635,60
148,54,0,60
148,55,22984.3034825209,60
148,56,23029.5416954604,60
148,57,22090.9393525068,60
148,58,21262.0662572273,60
148,59,0,60
148,60,0,60
148,61,0,60
148,62,29737.5690127213,60
148,63,30287.6937563336,60
148,64,0,60
148,65,0,60
148,66,0,60
148,67,0,60
148,68,0,60
148,69,0,60
148,70,0,60
148,71,0,60
148,72,0,60
148,73,0,60
148,74,0,60
148,75,0,60
149,52,22509.5420489045,60
149,53,0,60
149,54,21576.4683394416,60
149,55,22629.7235047744,60
149,56,24512.2436345928,60
149,57,25771.1427218033,60
149,58,25423.3681841624,60
149,59,23399.3698557418,60
149,60,0,60
149,61,28740.3376997097,60
149,62,0,60
149,63,0,60
149,64,0,60
149,65,0,60
149,66,0,60
149,67,0,60
149,68,0,60
149,69,0,60
149,70,0,60
149,71,0,60
149,72,0,60
149,73,0,60
149,74,0,60
149,75,0,60
150,52,0,60
150,53,0,60
150,54,17297.6007707828,60
150,55,0,60
150,56,18851.3008133402,60
150,57,18961.6332830731,60
150,58,17182.0460628283,60
150,59,0,60
150,60,0,60
150,61,0,60
150,62,0,60
150,63,28578.0537313833,60
150,64,0,60
150,65,0,60
150,66,0,60
150,67,0,60
150,68,0,60
150,69,0,60
150,70,0,60
150,71,0,60
150,72,0,60
150,73,0,60
150,74,0,60
150,75,0,60
151,52,25230.1360233514,60
151,53,25602.4787606518,60
151,54,25997.5877539301,60
151,55,23750.4192471484,60
151,56,24349.7223338183,60
151,57,25501.1623855806,60
151,58,26602.8150795772,60
151,59,24017.1291596434,60
151,60,30533.56722616,60
151,61,0,60
151,62,0,60
151,63,0,60
151,64,0,60
151,65,0,60
151,66,0,60
151,67,0,60
151,68,0,60
151,69,0,60
151,70,0,60
151,71,0,60
151,72,0,60
151,73,0,60
151,74,0,60
151,75,0,60
152,52,0,60
152,53,19837.3268447056,60
152,54,19420.9729157182,60
152,55,18373.7968043629,60
152,56,0,60
152,57,0,60
152,58,0,60
152,59,0,60
152,60,0,60
152,61,0,60
152,62,0,60
152,63,0,60
152,64,0,60
152,65,0,60
152,66,0,60
152,67,0,60
152,68,0,60
152,69,0,60
152,70,0,60
152,71,0,60
152,72,0,60
152,73,0,60
152,74,0,60
152,75,0,60
153,52,23035.6561515812,60
153,53,23202.7581733163,60
153,54,0,60
153,55,21941.0919770495,60
153,56,23426.4536585621,60
153,57,24459.1918101006,60
153,58,22737.5108723859,60
153,59,22343.487034981,60
153,60,0,60
153,61,0,60
153,62,0,60
153,63,0,60
153,64,0,60
153,65,0,60
153,66,0,60
153,67,0,60
153,68,0,60
153,69,0,60
153,70,0,60
153,71,0,60
153,72,0,60
153,73,0,60
153,74,0,60
153,75,0,60
154,52,0,60
154,53,0,60
154,54,0,60
154,55,23311.3918209221,60
154,56,26195.0549586582,60
154,57,25947.7668399711,60
154,58,25737.5262307623,60
154,59,24367.3944534992,60
154,60,0,60
154,61,28817.0906010309,60
154,62,0,60
154,63,0,60
154,64,0,60
154,65,0,60
154,66,0,60
154,67,0,60
154,68,0,60
154,69,0,60
154,70,0,60
154,71,0,60
154,72,0,60
154,73,0,60
154,74,0,60
154,75,0,60
155,52,0,60
155,53,18302.8264810877,60
155,54,18278.0638511454,60
155,55,0,60
155,56,0,60
155,57,0,60
155,58,0,60
155,59,0,60
155,60,0,60
155,61,0,60
155,62,30595.6489822827,60
155,63,0,60
155,64,0,60
155,65,0,60
155,66,0,60
155,67,0,60
155,68,0,60
155,69,0,60
155,70,0,60
155,71,0,60
155,72,0,60
155,73,0,60
155,74,0,60
155,75,0,60
156,52,0,60
156,53,17324.1898442746,60
156,54,18334.3776451599,60
156,55,0,60
156,56,20138.2874553493,60
156,57,20620.1079617901,60
156,58,18495.9875721508,60
156,59,0,60
156,60,0,60
156,61,0,60
156,62,0,60
156,63,29029.0361428513,60
156,64,0,60
156,65,0,60
156,66,0,60
156,67,0,60
156,68,0,60
156,69,31617.045329613,60
156,70,0,60
156,71,0,60
156,72,0,60
156,73,0,60
156,74,0,60
156,75,0,60
157,52,0,60
157,53,0,60
157,54,0,60
157,55,0,60
157,56,0,60
157,57,0,60
157,58,0,60
157,59,18974.0097232726,60
157,60,0,60
157,61,0,60
157,62,0,60
157,63,0,60
157,64,0,60
157,65,0,60
157,66,0,60
157,67,0,60
157,68,0,60
157,69,0,60
157,70,0,60
157,71,0,60
157,72,0,60
157,73,0,60
157,74,0,60
157,75,0,60
158,52,0,60
158,53,20455.3733353365,60
158,54,21359.9653476534,60
158,55,22771.8631902981,60
158,56,24790.8278481924,60
158,57,26630.0188567385,60
158,58,25716.8712170627,60
158,59,27222.7954289304,60
158,60,0,60
158,61,29622.094046641,60
158,62,0,60
158,63,0,60
158,64,0,60
158,65,0,60
158,66,0,60
158,67,0,60
158,68,0,60
158,69,0,60
158,70,0,60
158,71,0,60
158,72,0,60
158,73,0,60
158,74,0,60
158,75,0,60
159,52,23135.6817545478,60
159,53,0,60
159,54,0,60
159,55,21501.162650324,60
159,56,21024.895296285,60
159,57,0,60
159,58,22643.5100873476,60
159,59,23047.392801816,60
159,60,30184.29480613,60
159,61,0,60
159,62,31899.0237306991,60
159,63,32501.2119792905,60
159,64,32174.111262178,60
159,65,0,60
159,66,0,60
159,67,0,60
159,68,0,60
159,69,0,60
159,70,0,60
159,71,0,60
159,72,0,60
159,73,0,60
159,74,0,60
159,75,0,60
160,52,0,60
160,53,0,60
160,54,17368.00267748,60
160,55,17661.5913676031,60
160,56,20449.301013605,60
160,57,21878.7563080668,60
160,58,22729.0299579962,60
160,59,24806.8440702688,60
160,60,30467.6199735414,60
160,61,0,60
160,62,0,60
160,63,0,60
160,64,0,60
160,65,0,60
160,66,0,60
160,67,0,60
160,68,0,60
160,69,0,60
160,70,0,60
160,71,0,60
160,72,0,60
160,73,0,60
160,74,0,60
160,75,0,60
161,52,25283.4016320044,60
161,53,0,60
161,54,22721.8395408015,60
161,55,22679.3394370285,60
161,56,25673.4546195539,60
161,57,29247.1790104641,60
161,58,28556.307943594,60
161,59,27403.0337119548,60
161,60,32926.8708178297,60
161,61,0,60
161,62,30279.4277616134,60
161,63,0,60
161,64,30594.6320782163,60
161,65,0,60
161,66,0,60
161,67,0,60
161,68,0,60
161,69,0,60
161,70,0,60
161,71,0,60
161,72,0,60
161,73,0,60
161,74,0,60
161,75,0,60
162,52,19482.3067635228,60
162,53,19914.2563549681,60
162,54,21369.3947383628,60
162,55,22734.7062590415,60
162,56,24012.4487455974,60
162,57,25204.0630987236,60
162,58,24866.7464806282,60
162,59,23318.5724563282,60
162,60,0,60
162,61,0,60
162,62,0,60
162,63,0,60
162,64,0,60
162,65,0,60
162,66,0,60
162,67,0,60
162,68,0,60
162,69,0,60
162,70,0,60
162,71,0,60
162,72,0,60
162,73,0,60
162,74,0,60
162,75,0,60
163,52,20253.3907985877,60
163,53,20271.4786225222,60
163,54,20543.4652254537,60
163,55,21640.9906374651,60
163,56,23432.9746358517,60
163,57,21037.083397775,60
163,58,21335.3431770086,60
163,59,23411.8298499337,60
163,60,30877.5984443145,60
163,61,0,60
163,62,0,60
163,63,30188.8246398626,60
163,64,0,60
163,65,0,60
163,66,0,60
163,67,0,60
163,68,0,60
163,69,0,60
163,70,0,60
163,71,0,60
163,72,0,60
163,73,33879.3733647383,60
163,74,41015.4928781406,60
163,75,40547.3300679012,60
164,52,0,60
164,53,18369.2833960067,60
164,54,0,60
164,55,18736.5361797025,60
164,56,18424.2589825097,60
164,57,0,60
164,58,18546.1022977437,60
164,59,19597.6835242105,60
164,60,0,60
164,61,0,60
164,62,0,60
164,63,0,60
164,64,0,60
164,65,0,60
164,66,0,60
164,67,0,60
164,68,0,60
164,69,0,60
164,70,0,60
164,71,0,60
164,72,0,60
164,73,0,60
164,74,0,60
164,75,0,60
165,52,27105.0921132233,60
165,53,26765.5388626434,60
165,54,28924.9550605827,60
165,55,28912.8156384304,60
165,56,27502.2857357537,60
165,57,27113.4299535195,60
165,58,0,60
165,59,27373.8963099031,60
165,60,0,60
165,61,0,60
165,62,30648.2978851586,60
165,63,0,60
165,64,32362.9657454522,60
165,65,0,60
165,66,0,60
165,67,0,60
165,68,0,60
165,69,0,60
165,70,0,60
165,71,0,60
165,72,0,60
165,73,0,60
165,74,0,60
165,75,0,60
166,52,0,60
166,53,0,60
166,54,0,60
166,55,0,60
166,56,0,60
166,57,0,60
166,58,0,60
166,59,0,60
166,60,0,60
166,61,0,60
166,62,0,60
166,63,0,60
166,64,0,60
166,65,0,60
166,66,0,60
166,67,0,60
166,68,0,60
166,69,0,60
166,70,0,60
166,71,0,60
166,72,0,60
166,73,0,60
166,74,0,60
166,75,0,60
167,52,20602.8773240409,60
167,53,20109.1600065957,60
167,54,0,60
167,55,19425.3679074132,60
167,56,0,60
167,57,19534.170518952,60
167,58,0,60
167,59,0,60
167,60,0,60
167,61,0,60
167,62,0,60
167,63,0,60
167,64,0,60
167,65,0,60
167,66,0,60
167,67,0,60
167,68,0,60
167,69,0,60
167,70,0,60
167,71,0,60
167,72,0,60
167,73,0,60
167,74,0,60
167,75,0,60
168,52,0,60
168,53,20532.6845138344,60
168,54,20173.2189846056,60
168,55,0,60
168,56,18999.434893753,60
168,57,21773.7545433284,60
168,58,23429.3766889698,60
168,59,22982.1783842221,60
168,60,0,60
168,61,0,60
168,62,0,60
168,63,0,60
168,64,0,60
168,65,0,60
168,66,0,60
168,67,0,60
168,68,0,60
168,69,0,60
168,70,33093.4094782258,60
168,71,0,60
168,72,34178.3199103212,60
168,73,0,60
168,74,40158.2503349912,60
168,75,41475.2762897299,60
169,52,25173.6147396464,60
169,53,26232.1382578835,60
169,54,25808.4653711693,60
169,55,28153.5313560607,60
169,56,29180.4296543825,60
169,57,27210.4309483035,60
169,58,24453.7024373846,60
169,59,24368.4312170518,60
169,60,0,60
169,61,0,60
169,62,28935.182226038,60
169,63,0,60
169,64,32192.2890990488,60
169,65,0,60
169,66,0,60
169,67,0,60
169,68,0,60
169,69,0,60
169,70,0,60
169,71,0,60
169,72,0,60
169,73,0,60
169,74,0,60
169,75,0,60
170,52,20217.2811683902,60
170,53,0,60
170,54,0,60
170,55,18920.9884027752,60
170,56,0,60
170,57,0,60
170,58,0,60
170,59,0,60
170,60,0,60
170,61,0,60
170,62,0,60
170,63,0,60
170,64,0,60
170,65,0,60
170,66,0,60
170,67,0,60
170,68,0,60
170,69,0,60
170,70,0,60
170,71,0,60
170,72,0,60
170,73,0,60
170,74,0,60
170,75,0,60
171,52,28872.9814171565,60
171,53,30706.5269521977,60
171,54,26695.0959518982,60
171,55,28863.0998106216,60
171,56,27843.5226189767,60
171,57,27815.0905510173,60
171,58,29925.6129273487,60
171,59,29973.4394363746,60
171,60,36159.3558552344,60
171,61,34506.1236536463,60
171,62,34641.6532701609,60
171,63,35863.4353223575,60
171,64,39966.1985358965,60
171,65,0,60
171,66,0,60
171,67,0,60
171,68,0,60
171,69,0,60
171,70,0,60
171,71,0,60
171,72,0,60
171,73,0,60
171,74,0,60
171,75,0,60
172,52,44219.8337774095,60
172,53,44679.8609803751,60
172,54,42439.3696477339,60
172,55,45252.9391225588,60
172,56,43743.6616050339,60
172,57,39902.9974837928,60
172,58,42613.0318848436,60
172,59,36078.426576444,60
172,60,38898.2564022496,60
172,61,0,60
172,62,0,60
172,63,33900.8613738793,60
172,64,36367.284221648,60
172,65,0,60
172,66,0,60
172,67,0,60
172,68,0,60
172,69,0,60
172,70,0,60
172,71,0,60
172,72,0,60
172,73,0,60
172,74,0,60
172,75,0,60
173,52,20283.4168363979,60
173,53,20364.5178612865,60
173,54,0,60
173,55,17776.5112844256,60
173,56,19870.4283302496,60
173,57,0,60
173,58,0,60
173,59,0,60
173,60,0,60
173,61,0,60
173,62,0,60
173,63,0,60
173,64,0,60
173,65,0,60
173,66,0,60
173,67,0,60
173,68,0,60
173,69,0,60
173,70,0,60
173,71,0,60
173,72,0,60
173,73,0,60
173,74,0,60
173,75,0,60
174,52,25023.7775383563,60
174,53,23255.7074256191,60
174,54,21080.6180717603,60
174,55,0,60
174,56,20426.7475788405,60
174,57,21260.0489283836,60
174,58,0,60
174,59,22984.4412926675,60
174,60,0,60
174,61,0,60
174,62,28811.7016509384,60
174,63,0,60
174,64,30118.7369058972,60
174,65,0,60
174,66,0,60
174,67,0,60
174,68,0,60
174,69,0,60
174,70,0,60
174,71,0,60
174,72,0,60
174,73,0,60
174,74,0,60
174,75,0,60
175,52,0,60
175,53,21123.007218366,60
175,54,0,60
175,55,18759.5616719215,60
175,56,0,60
175,57,17972.8139424349,60
175,58,0,60
175,59,0,60
175,60,0,60
175,61,0,60
175,62,0,60
175,63,0,60
175,64,0,60
175,65,0,60
175,66,0,60
175,67,0,60
175,68,0,60
175,69,0,60
175,70,0,60
175,71,0,60
175,72,0,60
175,73,0,60
175,74,0,60
175,75,0,60
176,52,19540.8407567975,60
176,53,20095.9353494824,60
176,54,20364.5437478126,60
176,55,20764.7511755741,60
176,56,22620.6777653575,60
176,57,23527.933268191,60
176,58,24852.9807291252,60
176,59,24382.4196451418,60
176,60,0,60
176,61,29564.1449785319,60
176,62,30939.7923593383,60
176,63,0,60
176,64,33470.4680302749,60
176,65,0,60
176,66,0,60
176,67,0,60
176,68,34308.7023180786,60
176,69,0,60
176,70,0,60
176,71,0,60
176,72,0,60
176,73,0,60
176,74,0,60
176,75,0,60
177,52,0,60
177,53,0,60
177,54,18840.7401731457,60
177,55,18792.5403445142,60
177,56,18475.1592903726,60
177,57,19779.0037131093,60
177,58,20562.3532535598,60
177,59,20352.3410756745,60
177,60,0,60
177,61,0,60
177,62,0,60
177,63,0,60
177,64,0,60
177,65,0,60
177,66,0,60
177,67,0,60
177,68,0,60
177,69,0,60
177,70,0,60
177,71,0,60
177,72,0,60
177,73,0,60
177,74,0,60
177,75,0,60
178,52,22734.896394285,60
178,53,20079.6527636528,60
178,54,0,60
178,55,0,60
178,56,17954.3836443827,60
178,57,0,60
178,58,0,60
178,59,0,60
178,60,0,60
178,61,0,60
178,62,0,60
178,63,0,60
178,64,0,60
178,65,0,60
178,66,0,60
178,67,0,60
178,68,0,60
178,69,0,60
178,70,0,60
178,71,0,60
178,72,0,60
178,73,0,60
178,74,0,60
178,75,0,60
179,52,20975.1741334013,60
179,53,20646.5699823775,60
179,54,0,60
179,55,0,60
179,56,19107.6444097543,60
179,57,20230.2467875675,60
179,58,20844.5572700103,60
179,59,0,60
179,60,0,60
179,61,0,60
179,62,0,60
179,63,0,60
179,64,0,60
179,65,0,60
179,66,0,60
179,67,0,60
179,68,0,60
179,69,0,60
179,70,0,60
179,71,0,60
179,72,0,60
179,73,0,60
179,74,0,60
179,75,0,60
180,52,0,60
180,53,18796.8735819071,60
180,54,20934.6820182823,60
180,55,0,60
180,56,0,60
180,57,18419.5032289398,60
180,58,0,60
180,59,19526.6848403214,60
180,60,0,60
180,61,0,60
180,62,0,60
180,63,0,60
180,64,0,60
180,65,0,60
180,66,0,60
180,67,0,60
180,68,0,60
180,69,0,60
180,70,0,60
180,71,0,60
180,72,0,60
180,73,0,60
180,74,0,60
180,75,0,60
181,52,20773.0393685883,60
181,53,0,60
181,54,24700.2036514469,60
181,55,24062.6704469752,60
181,56,23311.0801305333,60
181,57,22699.6595745027,60
181,58,0,60
181,59,19226.3936589333,60
181,60,0,60
181,61,0,60
181,62,0,60
181,63,0,60
181,64,0,60
181,65,0,60
181,66,0,60
181,67,0,60
181,68,0,60
181,69,0,60
181,70,0,60
181,71,0,60
181,72,0,60
181,73,0,60
181,74,0,60
181,75,0,60
182,52,24866.1406195646,60
182,53,26985.2757088494,60
182,54,22464.5785702966,60
182,55,24427.5259814497,60
182,56,25679.6943646659,60
182,57,25435.6064817453,60
182,58,23776.4468146605,60
182,59,0,60
182,60,0,60
182,61,28645.7797535021,60
182,62,0,60
182,63,0,60
182,64,30666.3267153985,60
182,65,0,60
182,66,0,60
182,67,0,60
182,68,0,60
182,69,0,60
182,70,0,60
182,71,0,60
182,72,0,60
182,73,0,60
182,74,0,60
182,75,0,60
183,52,0,60
183,53,0,60
183,54,17995.1127606242,60
183,55,19623.2636623491,60
183,56,18419.2273728109,60
183,57,20083.7024141609,60
183,58,20628.0991656494,60
183,59,0,60
183,60,0,60
183,61,0,60
183,62,0,60
183,63,0,60
183,64,0,60
183,65,0,60
183,66,0,60
183,67,0,60
183,68,0,60
183,69,0,60
183,70,0,60
183,71,0,60
183,72,0,60
183,73,0,60
183,74,0,60
183,75,0,60
184,52,31459.093493269,60
184,53,27492.8035596189,60
184,54,26530.4464807767,60
184,55,26139.2933333061,60
184,56,24020.1018255264,60
184,57,25334.6995697126,60
184,58,0,60
184,59,25544.1543677065,60
184,60,33925.1894748027,60
184,61,34831.9780605867,60
184,62,37599.1612209303,60
184,63,36254.846510822,60
184,64,35330.1888101633,60
184,65,40911.9300548978,60
184,66,0,60
184,67,0,60
184,68,0,60
184,69,0,60
184,70,0,60
184,71,0,60
184,72,0,60
184,73,0,60
184,74,0,60
184,75,0,60
185,52,19865.250750015,60
185,53,20514.7236540572,60
185,54,20472.9515186191,60
185,55,22098.7875467606,60
185,56,20328.2757860076,60
185,57,22787.0282927132,60
185,58,22383.924120524,60
185,59,21096.2620006452,60
185,60,0,60
185,61,0,60
185,62,0,60
185,63,0,60
185,64,0,60
185,65,0,60
185,66,0,60
185,67,0,60
185,68,0,60
185,69,0,60
185,70,0,60
185,71,0,60
185,72,0,60
185,73,0,60
185,74,0,60
185,75,0,60
186,52,0,60
186,53,19897.6929459388,60
186,54,0,60
186,55,0,60
186,56,0,60
186,57,0,60
186,58,0,60
186,59,0,60
186,60,0,60
186,61,0,60
186,62,0,60
186,63,0,60
186,64,0,60
186,65,0,60
186,66,0,60
186,67,0,60
186,68,0,60
186,69,0,60
186,70,0,60
